Work_ID,State,District,Work_Type,Sanction_Amount,Estimated_Cost,Expenditure,Progress_Percentage,Delay_Days,Implementing_Agency,Status,Latitude,Longitude,Anomaly,Anomaly_Status,Anomaly_Score,Risk_Score,Risk_Level,Risk_Reasons
MPLADS_0133,Kerala,District_4,Road,318508,2576297,1006433,75,383,Agency_4,In Progress,11.114,75.470508,1,Normal,0.044024621916237,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0134,Karnataka,District_26,Drinking Water,4635315,3331121,2045286,84,62,Agency_13,Completed,12.475493,77.840679,1,Normal,0.052298385224464,10,LOW,High sanctioned amount
MPLADS_0135,Andhra Pradesh,District_8,Drinking Water,1820403,978864,2591505,39,223,Agency_17,Not Started,19.097054,80.95809,1,Normal,0.1038833453381126,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0136,Maharashtra,District_9,Drinking Water,4421272,4112834,4118949,18,224,Agency_2,Not Started,16.715915,74.860151,1,Normal,0.0522384737532458,70,HIGH,"High expenditure, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0137,Telangana,District_23,Road,4979426,4643321,4886691,66,368,Agency_14,Not Started,15.875402,80.674335,-1,Anomaly,-0.0132618355814512,70,HIGH,"High expenditure, Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0138,Kerala,District_5,Road,1326485,981775,4684071,81,345,Agency_3,Delayed,8.741655,76.298943,1,Normal,0.0415958814118969,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0139,Karnataka,District_24,Community Hall,556995,2516511,4213887,52,336,Agency_5,Not Started,13.418387,76.549219,1,Normal,0.0754661294436416,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0140,Andhra Pradesh,District_20,School,2235454,3345784,4778979,63,102,Agency_14,In Progress,16.899375,83.420909,1,Normal,0.0599100988807003,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0141,Telangana,District_18,School,2122723,3021679,1507850,82,214,Agency_3,Not Started,16.646327,77.241784,1,Normal,0.0990269228035822,25,LOW,Severe project delay
MPLADS_0142,Telangana,District_11,Community Hall,2885743,4184608,4046480,46,191,Agency_7,Delayed,16.361231,80.620071,1,Normal,0.0886323720549957,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0143,Tamil Nadu,District_15,Community Hall,615635,1298749,956803,5,159,Agency_18,In Progress,12.893784,78.709135,1,Normal,0.0361144907186365,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0144,Maharashtra,District_28,Drainage,577409,2649098,3496444,15,371,Agency_13,Not Started,19.50336,78.119804,1,Normal,0.0572048338434615,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0145,Karnataka,District_22,Drinking Water,2230945,726337,4020088,71,206,Agency_10,In Progress,12.727599,78.206295,1,Normal,0.0835541946791454,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0146,Andhra Pradesh,District_9,Community Hall,1651028,2073553,2105598,17,268,Agency_13,In Progress,15.363885,79.803422,1,Normal,0.1049394649848093,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0147,Tamil Nadu,District_17,Hospital,337635,2146419,4883014,51,193,Agency_16,Delayed,10.905939,76.397257,1,Normal,0.0426023612652015,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0148,Maharashtra,District_27,School,633510,3792918,478298,47,379,Agency_9,Delayed,16.680842,78.725679,1,Normal,0.0477708482245687,25,LOW,Severe project delay
MPLADS_0149,Tamil Nadu,District_26,Community Hall,4772340,4336476,4013031,42,402,Agency_2,In Progress,8.463673,78.733239,1,Normal,0.030611604435589,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0150,Kerala,District_12,Hospital,4828972,4915294,4340453,38,151,Agency_5,Not Started,9.328606,75.812169,1,Normal,0.0097103988620355,60,MEDIUM,"High expenditure, Project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0151,Maharashtra,District_7,Hospital,4995697,594344,580303,48,236,Agency_17,Delayed,17.476509,75.552084,1,Normal,0.0276766399094821,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0152,Maharashtra,District_10,Hospital,3161500,1237030,998651,11,87,Agency_4,In Progress,20.273798,75.06611,1,Normal,0.0580773608830393,0,LOW,No major risk detected
MPLADS_0153,Karnataka,District_25,Drainage,1743481,1154315,3327657,9,10,Agency_17,Completed,15.464832,76.189832,1,Normal,0.0445279357249051,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0154,Maharashtra,District_26,Drainage,3111342,98639,4960860,70,186,Agency_9,Completed,19.913863,80.375687,1,Normal,0.0242268374255772,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0155,Tamil Nadu,District_25,Hospital,650198,2600206,3346640,54,213,Agency_2,Delayed,12.102404,77.10275,1,Normal,0.0976877673237527,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0156,Maharashtra,District_10,Drainage,447891,646682,4198695,0,14,Agency_18,Not Started,15.80269,74.776792,-1,Anomaly,-0.0349177539811562,70,HIGH,"Expenditure exceeds sanctioned amount, Low progress with high expenditure, AI detected unusual pattern"
MPLADS_0157,Karnataka,District_27,Drinking Water,3131362,4574105,2670891,48,265,Agency_11,Completed,15.665546,74.236559,1,Normal,0.0873182318212345,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0158,Karnataka,District_13,Hospital,4744505,2960744,4626167,35,296,Agency_13,Completed,14.974564,76.745477,1,Normal,0.0474714391250895,70,HIGH,"High expenditure, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0159,Kerala,District_19,Drinking Water,3697965,1930164,569119,20,410,Agency_8,Completed,9.737522,76.804372,1,Normal,0.0643114213960325,25,LOW,Severe project delay
MPLADS_0160,Tamil Nadu,District_11,Drinking Water,1091566,4426751,1973957,36,443,Agency_1,Not Started,8.59695,76.515579,1,Normal,0.059296025251417,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0161,Telangana,District_13,Hospital,3774476,2495738,2352094,23,72,Agency_17,Not Started,18.785574,79.082867,1,Normal,0.0838224965714252,0,LOW,No major risk detected
MPLADS_0162,Telangana,District_21,School,1669282,4919236,2202271,54,51,Agency_12,Delayed,18.62245,78.852344,1,Normal,0.0587906578933853,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0163,Maharashtra,District_8,Hospital,3484078,430069,2855376,24,127,Agency_4,Delayed,17.201613,79.398549,1,Normal,0.0765305802331285,50,MEDIUM,"High expenditure, Project delay, Low progress with high expenditure"
MPLADS_0164,Kerala,District_8,Hospital,3848196,4248440,3966558,6,27,Agency_13,Completed,11.877313,76.606211,1,Normal,0.0026425719118198,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0165,Andhra Pradesh,District_4,Drainage,1885295,2209020,3741570,80,64,Agency_9,Not Started,14.396158,81.480868,1,Normal,0.085812805337815,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0166,Maharashtra,District_15,Hospital,1120913,2491559,3042362,92,16,Agency_7,In Progress,17.94633,73.360131,1,Normal,0.0354256288628002,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0167,Kerala,District_28,School,3347466,2965751,1211988,93,350,Agency_5,Completed,12.419642,75.155728,1,Normal,0.0526921099514138,25,LOW,Severe project delay
MPLADS_0168,Tamil Nadu,District_11,Drainage,4491971,160957,1600346,70,427,Agency_5,Delayed,13.321329,78.073224,1,Normal,0.0343369992725074,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0169,Tamil Nadu,District_11,Road,4900825,4784071,4444921,96,137,Agency_17,Not Started,9.036744,78.475984,-1,Anomaly,-0.0280954446974064,60,MEDIUM,"High expenditure, Project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0170,Tamil Nadu,District_1,Road,937099,4363696,3264449,70,318,Agency_9,Delayed,12.888497,79.275345,1,Normal,0.0817099971951074,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0171,Tamil Nadu,District_17,Drinking Water,3103407,4904487,615398,23,228,Agency_6,Delayed,12.516742,78.96689,1,Normal,0.0358379092665634,25,LOW,Severe project delay
MPLADS_0172,Tamil Nadu,District_15,Drinking Water,4195295,2927668,4317910,10,253,Agency_19,Not Started,11.876749,79.766622,1,Normal,0.061430131748693,85,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0173,Kerala,District_20,School,1467231,856017,1597514,72,476,Agency_16,Completed,9.348473,76.072505,1,Normal,0.0514107236336482,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0174,Kerala,District_6,Community Hall,1581181,3430575,3332918,11,209,Agency_2,Not Started,9.217563,77.367937,1,Normal,0.0882675395832311,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0175,Karnataka,District_24,Road,457974,911501,4945371,34,430,Agency_10,Completed,18.108415,74.181363,-1,Anomaly,-0.003762583029242,95,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure, AI detected unusual pattern"
MPLADS_0176,Telangana,District_22,Drinking Water,3654724,4510168,270102,62,293,Agency_16,Delayed,18.692858,80.715944,1,Normal,0.0482627056618603,25,LOW,Severe project delay
MPLADS_0177,Tamil Nadu,District_28,Road,4377552,4525715,157631,67,230,Agency_5,Not Started,9.011222,78.58537,1,Normal,0.0321137487226423,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0178,Andhra Pradesh,District_25,School,1201882,1245344,1353054,99,240,Agency_15,In Progress,18.642223,76.974962,1,Normal,0.0342571657897995,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0179,Kerala,District_15,School,994131,735328,2343697,91,69,Agency_13,Completed,11.408133,75.573107,1,Normal,0.0406903802274231,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0180,Andhra Pradesh,District_9,Community Hall,2521321,466561,3169016,56,103,Agency_13,In Progress,18.701015,84.565572,1,Normal,0.0884525994009362,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0181,Andhra Pradesh,District_14,Community Hall,750270,4295871,1736334,12,203,Agency_13,Completed,18.832159,80.541135,1,Normal,0.0447891011825207,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0182,Andhra Pradesh,District_18,Drainage,140417,3126263,3363030,22,52,Agency_15,Not Started,18.289481,83.54085,1,Normal,0.0256658153015201,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0183,Karnataka,District_26,School,4672942,1819361,1857199,82,461,Agency_14,In Progress,13.733703,77.813011,1,Normal,0.039776929852925,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0184,Kerala,District_17,Drinking Water,1110560,4851436,3217443,100,427,Agency_8,Not Started,8.370235,76.350302,-1,Anomaly,-0.0025313408062673,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, AI detected unusual pattern"
MPLADS_0185,Andhra Pradesh,District_18,Road,242458,3810713,1648004,38,374,Agency_11,Completed,14.118058,77.676592,1,Normal,0.0465134612091372,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0186,Tamil Nadu,District_5,Hospital,4768912,674913,1739187,87,329,Agency_18,Completed,8.430938,79.124413,1,Normal,0.0413036402957071,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0187,Maharashtra,District_20,Community Hall,1973782,1571193,3337775,79,53,Agency_4,Completed,17.809187,78.615564,1,Normal,0.0858361980410818,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0188,Andhra Pradesh,District_20,Hospital,4659409,967999,4471595,96,275,Agency_10,Completed,13.031352,79.253852,1,Normal,0.0157829205644923,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0189,Karnataka,District_9,Drinking Water,3946937,2978339,3470096,11,334,Agency_1,Delayed,15.276439,77.637327,1,Normal,0.0764766329653162,60,MEDIUM,"High expenditure, Severe project delay, Low progress with high expenditure"
MPLADS_0190,Kerala,District_11,Community Hall,1458791,2083764,1340363,33,30,Agency_5,Completed,9.666262,76.427318,1,Normal,0.0672671838486815,35,MEDIUM,"High expenditure, Low progress with high expenditure"
MPLADS_0191,Karnataka,District_24,Hospital,2026850,444768,3456839,70,134,Agency_13,In Progress,17.701844,76.832971,1,Normal,0.0782581248586586,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0192,Andhra Pradesh,District_22,Drinking Water,4152553,4295576,3123506,74,57,Agency_1,Completed,14.137533,76.897646,1,Normal,0.0494723887077811,10,LOW,High sanctioned amount
MPLADS_0193,Kerala,District_1,Road,3150618,299264,4307839,30,104,Agency_8,Not Started,12.202455,74.8553,1,Normal,0.0529825313809323,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0194,Maharashtra,District_18,Drinking Water,2781303,4056622,1571014,92,265,Agency_3,Delayed,21.285561,76.990178,1,Normal,0.072485194072403,25,LOW,Severe project delay
MPLADS_0195,Andhra Pradesh,District_6,Drainage,96250,3874977,4926952,61,9,Agency_3,In Progress,18.797847,83.170144,-1,Anomaly,-0.0273815813948264,50,MEDIUM,"Expenditure exceeds sanctioned amount, AI detected unusual pattern"
MPLADS_0196,Karnataka,District_27,Community Hall,4055194,286538,4787551,12,495,Agency_7,Delayed,18.485539,75.613274,-1,Anomaly,-0.0286648787930905,100,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure, High sanctioned amount, AI detected unusual pattern"
MPLADS_0197,Telangana,District_2,School,1400850,4759751,4599369,30,252,Agency_4,Delayed,18.945472,78.727337,1,Normal,0.0471898003833908,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0198,Tamil Nadu,District_15,Road,525147,3659134,2829648,1,294,Agency_3,Delayed,10.687303,78.835523,1,Normal,0.0262169651889924,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0199,Karnataka,District_29,Hospital,3067193,203706,3267983,14,155,Agency_15,Not Started,17.61574,78.526784,1,Normal,0.0636764574705442,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0200,Kerala,District_26,Community Hall,3935850,3390552,3664250,56,157,Agency_8,Delayed,11.734058,75.886194,1,Normal,0.0928754729859146,30,LOW,"High expenditure, Project delay"
MPLADS_0201,Andhra Pradesh,District_21,School,2162368,4998122,761972,74,36,Agency_3,Delayed,15.380956,82.674417,1,Normal,0.0150965175348404,0,LOW,No major risk detected
MPLADS_0202,Tamil Nadu,District_14,Drinking Water,2493445,877150,269427,33,118,Agency_7,Completed,9.337152,76.663991,1,Normal,0.0499165590837671,15,LOW,Project delay
MPLADS_0203,Andhra Pradesh,District_5,School,926336,1836852,3587507,67,66,Agency_18,Not Started,14.940506,79.026636,1,Normal,0.0760497113683743,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0204,Kerala,District_6,Community Hall,3880415,4586857,3641171,74,241,Agency_11,In Progress,9.563017,75.40738,1,Normal,0.0684295691865143,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0205,Andhra Pradesh,District_6,Community Hall,4948107,92137,2249155,28,298,Agency_11,In Progress,12.877815,76.844779,1,Normal,0.0241666717471364,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0206,Telangana,District_22,Drainage,4979107,1491945,4986820,65,462,Agency_17,In Progress,19.849662,78.825538,-1,Anomaly,-0.0149562354182608,85,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0207,Tamil Nadu,District_18,Drainage,2335221,188925,3753185,15,212,Agency_6,Not Started,10.152229,79.054519,1,Normal,0.0640030570720178,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0208,Tamil Nadu,District_14,School,3560043,2683819,2367681,38,307,Agency_8,In Progress,9.222222,80.189837,1,Normal,0.1096251669083512,25,LOW,Severe project delay
MPLADS_0209,Kerala,District_10,Drinking Water,4358760,3344900,2865825,76,100,Agency_1,Not Started,11.817187,75.032469,1,Normal,0.0811168174435267,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0210,Telangana,District_14,School,3520431,3846098,724261,36,55,Agency_10,Completed,17.512081,80.54065,1,Normal,0.0492164134583286,0,LOW,No major risk detected
MPLADS_0211,Karnataka,District_13,Community Hall,4121867,425233,3780433,80,331,Agency_19,Completed,18.113124,76.150047,1,Normal,0.0644964885892476,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0212,Andhra Pradesh,District_3,Community Hall,3962487,3589730,4436111,20,323,Agency_3,Not Started,16.648515,78.052975,1,Normal,0.0679654958639687,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0213,Maharashtra,District_6,Hospital,1468060,2610272,34363,43,238,Agency_4,In Progress,22.042596,74.522875,1,Normal,0.0570854527838455,25,LOW,Severe project delay
MPLADS_0214,Andhra Pradesh,District_29,Drainage,4278087,1784635,404798,18,392,Agency_11,Not Started,18.82203,81.962138,1,Normal,0.0512878412212073,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0215,Andhra Pradesh,District_8,Hospital,4278456,2007792,2055990,70,230,Agency_15,Not Started,16.611063,80.852777,1,Normal,0.0951311504661695,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0216,Karnataka,District_12,Road,4689022,274062,1395049,7,361,Agency_1,Delayed,13.114689,74.812029,1,Normal,0.0135974037310708,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0217,Andhra Pradesh,District_13,Community Hall,198725,2205138,2108772,76,380,Agency_9,Not Started,14.055209,78.21015,1,Normal,0.0546081834884109,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
